0.5	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
0.4996	0.5	0.5
